GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV
"Apr 13, 2025",BOS vs. CHA,W,17,9,1,4,2,0,2
"Apr 11, 2025",BOS vs. CHA,W,2,2,0,1,0,0,1
"Apr 09, 2025",BOS @ ORL,L,17,0,4,2,0,0,1
"Apr 02, 2025",BOS vs. MIA,L,5,2,1,1,0,1,2
"Mar 24, 2025",BOS @ SAC,W,1,0,0,1,0,0,0
"Mar 23, 2025",BOS @ POR,W,8,4,1,1,1,0,1
"Mar 21, 2025",BOS @ UTA,W,3,4,3,0,0,0,0
"Mar 06, 2025",BOS vs. PHI,W,7,3,0,1,0,0,0
"Mar 05, 2025",BOS vs. POR,W,0,0,0,0,0,0,0
"Feb 26, 2025",BOS @ DET,L,5,3,0,0,0,0,0
"Feb 25, 2025",BOS @ TOR,W,4,0,1,1,1,0,0
"Dec 12, 2024",BOS vs. DET,W,7,3,0,0,0,0,2
"Dec 02, 2024",BOS vs. MIA,W,3,0,1,0,0,0,0
"Nov 04, 2024",BOS @ ATL,W,6,3,0,0,1,0,1
"Nov 01, 2024",BOS @ CHA,W,1,0,0,0,0,0,0
"Oct 24, 2024",BOS @ WAS,W,8,0,1,1,0,0,3
