GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV
"Apr 10, 2022",SAC @ PHX,W,13,2,1,1,0,0,0
"Apr 09, 2022",SAC @ LAC,L,26,3,5,0,0,0,0
"Apr 05, 2022",SAC vs. NOP,L,30,12,6,1,0,0,0
"Apr 03, 2022",SAC vs. GSW,L,35,18,10,1,1,0,2
"Apr 01, 2022",SAC @ HOU,W,36,25,2,3,0,0,1
"Mar 30, 2022",SAC @ HOU,W,35,13,2,1,0,1,0
"Mar 28, 2022",SAC @ MIA,L,38,17,2,3,0,0,2
"Mar 26, 2022",SAC @ ORL,W,40,19,7,5,2,0,3
"Mar 23, 2022",SAC @ IND,W,33,11,5,1,2,0,2
"Mar 20, 2022",SAC vs. PHX,L,41,21,4,3,0,0,2
"Mar 18, 2022",SAC vs. BOS,L,24,0,2,1,0,0,0
"Mar 16, 2022",SAC vs. MIL,L,22,10,3,1,0,1,1
"Mar 14, 2022",SAC vs. CHI,W,37,6,6,6,1,2,2
"Mar 12, 2022",SAC @ UTA,L,35,18,4,2,1,0,1
"Mar 09, 2022",SAC vs. DEN,L,39,17,5,5,0,0,1
"Mar 07, 2022",SAC vs. NYK,L,38,23,3,1,0,0,1
"Mar 05, 2022",SAC @ DAL,L,38,9,4,3,2,0,3
"Mar 03, 2022",SAC @ SAS,W,39,27,5,2,0,1,4
"Mar 02, 2022",SAC @ NOP,L,31,19,4,1,1,0,1
"Feb 28, 2022",SAC @ OKC,W,34,23,5,2,2,0,2
"Feb 26, 2022",SAC @ DEN,L,38,24,5,3,0,0,1
"Feb 24, 2022",SAC vs. DEN,L,34,14,7,4,2,0,2
"Feb 16, 2022",SAC @ CHI,L,34,17,4,1,1,0,2
"Feb 14, 2022",SAC @ BKN,L,30,6,7,2,0,0,2
"Feb 12, 2022",SAC @ WAS,W,33,21,5,2,1,0,1
"Feb 09, 2022",SAC vs. MIN,W,36,30,8,3,0,0,1
"Feb 08, 2022",SAC vs. MIN,L,32,21,6,3,1,0,0
"Feb 05, 2022",SAC vs. OKC,W,37,24,9,5,3,0,0
"Feb 03, 2022",SAC @ GSW,L,39,25,5,3,1,0,3
"Feb 02, 2022",SAC vs. BKN,W,29,19,7,4,1,0,3
"Jan 31, 2022",SAC @ NYK,L,33,11,5,2,1,0,3
"Jan 29, 2022",SAC @ PHI,L,39,16,8,5,0,0,1
"Jan 26, 2022",SAC @ ATL,L,36,28,9,2,0,0,1
"Jan 25, 2022",SAC @ BOS,L,30,4,4,2,0,0,0
"Jan 22, 2022",SAC @ MIL,L,39,29,6,3,0,0,0
"Jan 19, 2022",SAC vs. DET,L,34,20,2,0,0,0,1
